id;kecamatan_id;desa_id;kdkec;kddesa;kdsls;nama_sls
32150500140006;3215050;3215050014;050;014;0006;RT 002 RW 003 DUSUN BABAKAN SEREH
32150500140007;3215050;3215050014;050;014;0007;RT 003 RW 003 DUSUN BABAKAN SEREH
32150500140008;3215050;3215050014;050;014;0008;RT 001 RW 004 DUSUN BABAKAN SEREH
32150500140009;3215050;3215050014;050;014;0009;RT 002 RW 004 DUSUN BABAKAN SEREH
32150500140010;3215050;3215050014;050;014;0010;RT 003 RW 004 DUSUN BABAKAN SEREH
32150500140011;3215050;3215050014;050;014;0011;RT 001 RW 005 DUSUN BABAKAN BOGOR
32150500140012;3215050;3215050014;050;014;0012;RT 002 RW 005 DUSUN BABAKAN BOGOR
32150500140013;3215050;3215050014;050;014;0013;RT 003 RW 005 DUSUN BABAKAN BOGOR
32150500140014;3215050;3215050014;050;014;0014;RT 001 RW 006 DUSUN BABAKAN BOGOR
32150500140015;3215050;3215050014;050;014;0015;RT 002 RW 006 DUSUN BABAKAN BOGOR
32150500140016;3215050;3215050014;050;014;0016;RT 003 RW 006 DUSUN BABAKAN BOGOR
32150500140017;3215050;3215050014;050;014;0017;RT 001 RW 007 DUSUN TEGAL WANGI
32150500140018;3215050;3215050014;050;014;0018;RT 002 RW 007 DUSUN TEGAL WANGI
32150500140019;3215050;3215050014;050;014;0019;RT 003 RW 007 DUSUN TEGAL WANGI
32150500140020;3215050;3215050014;050;014;0020;RT 004 RW 007 DUSUN TEGAL WANGI
32150500140021;3215050;3215050014;050;014;0021;RT 005 RW 007 DUSUN TEGAL WANGI
32150500140022;3215050;3215050014;050;014;0022;RT 006 RW 007 DUSUN TEGAL WANGI
32150500140023;3215050;3215050014;050;014;0023;RT 001 RW 008 DUSUN TEGAL WANGI
32150500140024;3215050;3215050014;050;014;0024;RT 002 RW 008 DUSUN TEGAL WANGI
32150500140025;3215050;3215050014;050;014;0025;RT 003 RW 008 DUSUN TEGAL WANGI
32150500140026;3215050;3215050014;050;014;0026;RT 004 RW 008 DUSUN TEGAL WANGI
32150500140027;3215050;3215050014;050;014;0027;RT 001 RW 009 DUSUN PAYUYON
32150500140028;3215050;3215050014;050;014;0028;RT 002 RW 009 DUSUN PAYUYON
32150500140029;3215050;3215050014;050;014;0029;RT 003 RW 009 DUSUN PAYUYON
32150500140030;3215050;3215050014;050;014;0030;RT 001 RW 010 DUSUN PAYUYON
32150500140031;3215050;3215050014;050;014;0031;RT 002 RW 010 DUSUN PAYUYON
32150500140032;3215050;3215050014;050;014;0032;RT 003 RW 010 DUSUN PAYUYON
32150500140033;3215050;3215050014;050;014;0033;RT 004 RW 010 DUSUN PAYUYON
32150500140034;3215050;3215050014;050;014;0034;RT 005 RW 010 DUSUN PAYUYON
32150500140035;3215050;3215050014;050;014;0035;RT 006 RW 010 DUSUN PAYUYON
32150500140036;3215050;3215050014;050;014;0036;RT 007 RW 010 DUSUN PAYUYON
32150500140037;3215050;3215050014;050;014;0037;RT 008 RW 010 DUSUN PAYUYON
32150500140038;3215050;3215050014;050;014;0038;RT 001 RW 014 DUSUN PAYUYON
32150500140039;3215050;3215050014;050;014;0039;RT 001 RW 011 DUSUN PERUM BMI 2
32150500140040;3215050;3215050014;050;014;0040;RT 002 RW 011 DUSUN PERUM BMI 2
32150500140041;3215050;3215050014;050;014;0041;RT 003 RW 011 DUSUN PERUM BMI 2
32150500140042;3215050;3215050014;050;014;0042;RT 004 RW 011 DUSUN PERUM BMI 2
32150500140043;3215050;3215050014;050;014;0043;RT 005 RW 011 DUSUN PERUM BMI 2
32150500140044;3215050;3215050014;050;014;0044;RT 001 RW 012 DUSUN PERUM BMI 2
32150500140045;3215050;3215050014;050;014;0045;RT 002 RW 012 DUSUN PERUM BMI 2
32150500140046;3215050;3215050014;050;014;0046;RT 003 RW 012 DUSUN PERUM BMI 2
32150500140047;3215050;3215050014;050;014;0047;RT 004 RW 012 DUSUN PERUM BMI 2
32150500140048;3215050;3215050014;050;014;0048;RT 005 RW 012 DUSUN PERUM BMI 2
32150500140049;3215050;3215050014;050;014;0049;RT 006 RW 012 DUSUN PERUM BMI 2
32150500140050;3215050;3215050014;050;014;0050;RT 001 RW 013 DUSUN PERUM BMI 2
32150500140051;3215050;3215050014;050;014;0051;RT 002 RW 013 DUSUN PERUM BMI 2
32150500140052;3215050;3215050014;050;014;0052;RT 003 RW 013 DUSUN PERUM BMI 2
32150500140053;3215050;3215050014;050;014;0053;RT 004 RW 013 DUSUN PERUM BMI 2
32150500140054;3215050;3215050014;050;014;0054;RT 005 RW 013 DUSUN PERUM BMI 2
32150500140055;3215050;3215050014;050;014;0055;RT 006 RW 013 DUSUN PERUM BMI 2
32150500140056;3215050;3215050014;050;014;0056;RT 007 RW 013 DUSUN PERUM BMI 2
32150500140057;3215050;3215050014;050;014;0057;RT 008 RW 013 DUSUN PERUM BMI 2
32150500140058;3215050;3215050014;050;014;0058;RT 009 RW 013 DUSUN PERUM BMI 2
32150500140059;3215050;3215050014;050;014;0059;RT 002 RW 014 DUSUN PAYUYON
32150500141001;3215050;3215050014;050;014;1001;SAWAH LEGA
32150510010001;3215051;3215051001;051;001;0001;RT 001 RW 001 DUSUN KARAJAN
32150510010002;3215051;3215051001;051;001;0002;RT 002 RW 001 DUSUN KARAJAN
32150510010003;3215051;3215051001;051;001;0003;RT 003 RW 002 DUSUN KARAJAN
32150510010004;3215051;3215051001;051;001;0004;RT 004 RW 002 DUSUN KARAJAN
32150510010005;3215051;3215051001;051;001;0005;RT 005 RW 003 DUSUN TAMELANG
32150510010006;3215051;3215051001;051;001;0006;RT 006 RW 003 DUSUN TAMELANG
32150510010007;3215051;3215051001;051;001;0007;RT 007 RW 004 DUSUN TAMELANG
32150510010008;3215051;3215051001;051;001;0008;RT 008 RW 004 DUSUN TAMELANG
32150510010009;3215051;3215051001;051;001;0009;RT 009 RW 005 DUSUN SERANG
32150510010010;3215051;3215051001;051;001;0010;RT 010 RW 005 DUSUN SERANG
32150510010011;3215051;3215051001;051;001;0011;RT 011 RW 006 DUSUN SERANG
32150510010012;3215051;3215051001;051;001;0012;RT 012 RW 006 DUSUN SERANG
32150510010013;3215051;3215051001;051;001;0013;RT 013 RW 007 DUSUN CILALUNG
32150510010014;3215051;3215051001;051;001;0014;RT 014 RW 007 DUSUN CILALUNG
32150510010015;3215051;3215051001;051;001;0015;RT 015 RW 008 DUSUN CILALUNG
32150510010016;3215051;3215051001;051;001;0016;RT 016 RW 008 DUSUN CILALUNG
32150510011001;3215051;3215051001;051;001;1001;SAWAH
32150510020001;3215051;3215051002;051;002;0001;RT 001 RW 001 DUSUN SUKAMULYA
32150510020002;3215051;3215051002;051;002;0002;RT 002 RW 001 DUSUN SUKAMULYA
32150510020003;3215051;3215051002;051;002;0003;RT 003 RW 002 DUSUN SUKAMULYA
32150510020004;3215051;3215051002;051;002;0004;RT 004 RW 002 DUSUN SUKAMULYA
32150510020005;3215051;3215051002;051;002;0005;RT 005 RW 003 DUSUN SUKAMULYA
32150510020006;3215051;3215051002;051;002;0006;RT 006 RW 003 DUSUN SUKAMULYA
32150510020007;3215051;3215051002;051;002;0007;RT 007 RW 004 DUSUN SUKAMAJU
32150510020008;3215051;3215051002;051;002;0008;RT 008 RW 004 DUSUN SUKAMAJU
32150510020009;3215051;3215051002;051;002;0009;RT 009 RW 005 DUSUN GANDASARI
32150510020010;3215051;3215051002;051;002;0010;RT 010 RW 005 DUSUN GANDASARI
32150510020011;3215051;3215051002;051;002;0011;RT 011 RW 006 DUSUN GANDASARI
32150510020012;3215051;3215051002;051;002;0012;RT 012 RW 006 DUSUN GANDASARI
32150510020013;3215051;3215051002;051;002;0013;RT 013 RW 007 DUSUN GANDASARI
32150510020014;3215051;3215051002;051;002;0014;RT 014 RW 007 DUSUN GANDASARI
32150510030001;3215051;3215051003;051;003;0001;RT 006 RW 002 DUSUN CENGKONG
32150510030002;3215051;3215051003;051;003;0002;RT 001 RW 002 DUSUN KALIJURANG
32150510030003;3215051;3215051003;051;003;0003;RT 002 RW 002 DUSUN KALIJURANG
32150510030004;3215051;3215051003;051;003;0004;RT 003 RW 002 DUSUN KALIJURANG
32150510030005;3215051;3215051003;051;003;0005;RT 004 RW 002 DUSUN KALIJURANG
32150510030006;3215051;3215051003;051;003;0006;RT 005 RW 002 DUSUN KALIJURANG
32150510030007;3215051;3215051003;051;003;0007;RT 006 RW 002 DUSUN KALIJURANG
32150510030008;3215051;3215051003;051;003;0008;"RT 007 RW 002 DUSUN KALIJURANG	"
32150510030009;3215051;3215051003;051;003;0009;RT 008 RW 002 DUSUN KALIJURANG
32150510030010;3215051;3215051003;051;003;0010;RT 009 RW 002 DUSUN KALIJURANG
32150510030011;3215051;3215051003;051;003;0011;RT 001 RW 003 DUSUN SADANG
32150510030012;3215051;3215051003;051;003;0012;RT 002 RW 003 DUSUN SADANG
32150510030013;3215051;3215051003;051;003;0013;RT 003 RW 003 DUSUN SADANG
32150510030014;3215051;3215051003;051;003;0014;RT 004 RW 003 DUSUN SADANG
32150510030015;3215051;3215051003;051;003;0015;RT 005 RW 003 DUSUN SADANG
32150510030016;3215051;3215051003;051;003;0016;RT 006 RW 003 DUSUN SADANG
32150510030017;3215051;3215051003;051;003;0017;RT 001 RW 004 DUSUN WARUNG KEBON BARAT
32150510030018;3215051;3215051003;051;003;0018;RT 002 RW 004 DUSUN WARUNG KEBON BARAT
32150510030019;3215051;3215051003;051;003;0019;RT 003 RW 004 DUSUN WARUNG KEBON BARAT
32150510030020;3215051;3215051003;051;003;0020;RT 004 RW 004 DUSUN WARUNG KEBON BARAT
32150510030021;3215051;3215051003;051;003;0021;RT 005 RW 004 DUSUN WARUNG KEBON BARAT
32150510030022;3215051;3215051003;051;003;0022;RT 001 RW 005 DUSUN WARUNG KEBON TIMUR
32150510030023;3215051;3215051003;051;003;0023;RT 002 RW 005 DUSUN PAGADUNGAN TIMUR
32150510030024;3215051;3215051003;051;003;0024;RT 003 RW 005 DUSUN WARUNG KEBON TIMUR
32150510030025;3215051;3215051003;051;003;0025;RT 001 RW 006 DUSUN WARUNG KEBON TIMUR
32150510030026;3215051;3215051003;051;003;0026;RT 002 RW 006 DUSUN WARUNG KEBON TIMUR
32150510030027;3215051;3215051003;051;003;0027;RT 003 RW 006 DUSUN WARUNG KEBON TIMUR
32150510030028;3215051;3215051003;051;003;0028;RT 001 RW 007 DUSUN PAGADUNGAN INDAH
32150510030029;3215051;3215051003;051;003;0029;RT 002 RW 007 DUSUN PAGADUNGAN INDAH
32150510030030;3215051;3215051003;051;003;0030;RT 003 RW 007 DUSUN PAGADUNGAN INDAH
32150510030031;3215051;3215051003;051;003;0031;RT 004 RW 007 DUSUN PAGADUNGAN INDAH
32150510030032;3215051;3215051003;051;003;0032;RT 001 RW 008 DUSUN PAGADUNGAN INDAH
32150510030033;3215051;3215051003;051;003;0033;RT 002 RW 008 DUSUN PAGADUNGAN INDAH
32150510030034;3215051;3215051003;051;003;0034;RT 003 RW 008 DUSUN PAGADUNGAN INDAH
32150510030035;3215051;3215051003;051;003;0035;RT 004 RW 008 DUSUN PAGADUNGAN INDAH
32150510030036;3215051;3215051003;051;003;0036;RT 005 RW 008 DUSUN PAGADUNGAN INDAH
32150510030037;3215051;3215051003;051;003;0037;RT 001 RW 009 DUSUN WARUNG KEBON BARAT
32150510030038;3215051;3215051003;051;003;0038;RT 002 RW 009 DUSUN WARUNG KEBON BARAT
32150510030039;3215051;3215051003;051;003;0039;RT 003 RW 009 DUSUN WARUNG KEBON BARAT
32150510030040;3215051;3215051003;051;003;0040;RT 004 RW 009 DUSUN WARUNG KEBON BARAT
32150510030041;3215051;3215051003;051;003;0041;RT 005 RW 009 DUSUN WARUNG KEBON BARAT
32150510030042;3215051;3215051003;051;003;0042;RT 006 RW 009 DUSUN WARUNG KEBON BARAT
32150510030043;3215051;3215051003;051;003;0043;RT 001 RW 010 DUSUN PANORAMA INDAH
32150510030044;3215051;3215051003;051;003;0044;RT 002 RW 010 DUSUN PANORAMA INDAH
32150510030045;3215051;3215051003;051;003;0045;RT 003 RW 010 DUSUN PANORAMA INDAH
32150510030046;3215051;3215051003;051;003;0046;RT 004 RW 010 DUSUN PANORAMA INDAH
32150510030047;3215051;3215051003;051;003;0047;RT 005 RW 010 DUSUN PANORAMA INDAH
32150510030048;3215051;3215051003;051;003;0048;RT 001 RW 011 DUSUN PANORAMA INDAH
32150510030049;3215051;3215051003;051;003;0049;RT 002 RW 011 DUSUN PANORAMA INDAH
32150510030050;3215051;3215051003;051;003;0050;RT 003 RW 011 DUSUN PANORAMA INDAH
32150510030051;3215051;3215051003;051;003;0051;RT 004 RW 011 DUSUN PANORAMA INDAH
32150510030052;3215051;3215051003;051;003;0052;RT 001 RW 012 DUSUN PANORAMA INDAH
32150510030053;3215051;3215051003;051;003;0053;RT 002 RW 012 DUSUN PANORAMA INDAH
32150510030054;3215051;3215051003;051;003;0054;RT 003 RW 012 DUSUN PANORAMA INDAH
32150510030055;3215051;3215051003;051;003;0055;RT 001 RW 013 DUSUN PAGADUNGAN INDAH
32150510030056;3215051;3215051003;051;003;0056;RT 002 RW 013 DUSUN PAGADUNGAN INDAH
32150510030057;3215051;3215051003;051;003;0057;RT 003 RW 013 DUSUN PAGADUNGAN INDAH
32150510030058;3215051;3215051003;051;003;0058;RT 001 RW 014 DUSUN WARUNG KEBON TIMUR
32150510030059;3215051;3215051003;051;003;0059;RT 002 RW 014 DUSUN WARUNG KEBON TIMUR
32150510030060;3215051;3215051003;051;003;0060;RT 001 RW 015 DUSUN PAGADUNGAN INDAH
32150510030061;3215051;3215051003;051;003;0061;RT 002 RW 015 DUSUN PAGADUNGAN INDAH
32150510030062;3215051;3215051003;051;003;0062;RT 010 RW 002 DUSUN KALIJURANG
32150510030063;3215051;3215051003;051;003;0063;RT 005 RW 007 DUSUN PAGADUNGAN INDAH
32150510033001;3215051;3215051003;051;003;3001;LAHAN TERBUKA
32150510035002;3215051;3215051003;051;003;5002;ASAHIMAS
32150510040001;3215051;3215051004;051;004;0001;RT 001 RW 001 DUSUN CENGKONG
32150510040002;3215051;3215051004;051;004;0002;RT 002 RW 001 DUSUN CENGKONG
32150510040003;3215051;3215051004;051;004;0003;RT 003 RW 001 DUSUN CENGKONG
32150510040004;3215051;3215051004;051;004;0004;RT 004 RW 001 DUSUN CENGKONG
32150510040005;3215051;3215051004;051;004;0005;RT 001 RW 002 DUSUN CENGKONG
32150510040006;3215051;3215051004;051;004;0006;RT 002 RW 002 DUSUN CENGKONG
32150510040007;3215051;3215051004;051;004;0007;RT 003 RW 002 DUSUN CENGKONG
32150510040008;3215051;3215051004;051;004;0008;RT 004 RW 002 DUSUN CENGKONG
32150510040009;3215051;3215051004;051;004;0009;RT 005 RW 002 DUSUN CENGKONG
32150510040010;3215051;3215051004;051;004;0010;RT 006 RW 002 DUSUN
32150510040011;3215051;3215051004;051;004;0011;RT 001 RW 003 DUSUN DUKUH
32150510040012;3215051;3215051004;051;004;0012;RT 002 RW 003 DUSUN DUKUH
32150510040013;3215051;3215051004;051;004;0013;RT 003 RW 003 DUSUN DUKUH
32150510040014;3215051;3215051004;051;004;0014;RT 004 RW 003 DUSUN DUKUH
32150510040015;3215051;3215051004;051;004;0015;RT 005 RW 003 DUSUN DUKUH
32150510040016;3215051;3215051004;051;004;0016;RT 006 RW 003 DUSUN DUKUH
32150510040017;3215051;3215051004;051;004;0017;RT 007 RW 003 DUSUN DUKUH
32150510040018;3215051;3215051004;051;004;0018;RT 001 RW 004 DUSUN DUKUH
32150510040019;3215051;3215051004;051;004;0019;RT 002 RW 004 DUSUN DUKUH
32150510040020;3215051;3215051004;051;004;0020;RT 003 RW 004 DUSUN DUKUH
32150510040021;3215051;3215051004;051;004;0021;RT 001 RW 005 DUSUN DUKUH
32150510040022;3215051;3215051004;051;004;0022;RT 002 RW 005 DUSUN DUKUH
32150510040023;3215051;3215051004;051;004;0023;RT 003 RW 005 DUSUN DUKUH
32150510040024;3215051;3215051004;051;004;0024;RT 004 RW 005 DUSUN DUKUH
32150510040025;3215051;3215051004;051;004;0025;RT 005 RW 005 DUSUN DUKUH
32150510040026;3215051;3215051004;051;004;0026;RT 002 RW 006 DUSUN DUKUH
32150510040027;3215051;3215051004;051;004;0027;RT 003 RW 006 DUSUN DUKUH
32150510040028;3215051;3215051004;051;004;0028;RT 006 RW 005 DUSUN DUKUH
32150510040029;3215051;3215051004;051;004;0029;RT 007 RW 002 DUSUN CENGKONG
32150510040030;3215051;3215051004;051;004;0030;RT 008 RW 002 DUSUN CENGKONG
32150510040031;3215051;3215051004;051;004;0031;RT 004 RW 006 DUSUN DUKUH		
32150510040032;3215051;3215051004;051;004;0032;RT 005 RW 001 DUSUN CENGKONG
32150510040033;3215051;3215051004;051;004;0033;RT 006 RW 001 DUSUN CENGKONG
32150510040034;3215051;3215051004;051;004;0034;RT 007 RW 001 DUSUN CENGKONG
32150510040035;3215051;3215051004;051;004;0035;RT 008 RW 001 DUSUN CENGKONG
32150510040036;3215051;3215051004;051;004;0036;RT 007 RW 003 DUSUN DUKUH
32150510040037;3215051;3215051004;051;004;0037;RT 008 RW 003 DUSUN DUKUH
32150510041001;3215051;3215051004;051;004;1001;SAWAH
32150510041002;3215051;3215051004;051;004;1002;SAWAH
32150510041003;3215051;3215051004;051;004;1003;SAWAH
32150510041004;3215051;3215051004;051;004;1004;SAWAH
32150510050001;3215051;3215051005;051;005;0001;RT 001 RW 001 DUSUN TEGALAMBA
32150510050002;3215051;3215051005;051;005;0002;RT 002 RW 001 DUSUN TEGALAMBA
32150510050003;3215051;3215051005;051;005;0003;RT 003 RW 001 DUSUN TEGALAMBA
32150510050004;3215051;3215051005;051;005;0004;RT 004 RW 001 DUSUN TEGALAMBA
32150510050005;3215051;3215051005;051;005;0005;RT 001 RW 002 DUSUN TEGALAMBA
32150510050006;3215051;3215051005;051;005;0006;RT 002 RW 002 DUSUN TEGALAMBA
32150510050007;3215051;3215051005;051;005;0007;RT 003 RW 002 DUSUN TEGALAMBA
32150510050008;3215051;3215051005;051;005;0008;RT 001 RW 003 DUSUN PAKOPEN
32150510050009;3215051;3215051005;051;005;0009;RT 002 RW 003 DUSUN PAKOPEN
32150510050010;3215051;3215051005;051;005;0010;RT 001 RW 004 DUSUN PAKOPEN
32150510050011;3215051;3215051005;051;005;0011;RT 002 RW 004 DUSUN PAKOPEN
32150510050012;3215051;3215051005;051;005;0012;RT 003 RW 003 DUSUN PAKOPEN
32150510050013;3215051;3215051005;051;005;0013;RT 004 RW 002 DUSUN TEGALAMBA
32150510051001;3215051;3215051005;051;005;1001;SAWAH
32150510051002;3215051;3215051005;051;005;1002;SAWAH
32150510051003;3215051;3215051005;051;005;1003;SAWAH
32150510060001;3215051;3215051006;051;006;0001;RT 001 RW 001 DUSUN PEDES
32150510060002;3215051;3215051006;051;006;0002;RT 002 RW 001 DUSUN PEDES
32150510060003;3215051;3215051006;051;006;0003;RT 003 RW 002 DUSUN PEDES
32150510060004;3215051;3215051006;051;006;0004;RT 004 RW 002 DUSUN PEDES
32150510060005;3215051;3215051006;051;006;0005;RT 005 RW 003 DUSUN PEDES
32150510060006;3215051;3215051006;051;006;0006;RT 006 RW 003 DUSUN PEDES
32150510060007;3215051;3215051006;051;006;0007;RT 007 RW 004 DUSUN NAGASARI
32150510060008;3215051;3215051006;051;006;0008;RT 008 RW 005 DUSUN NAGASARI
32150510060009;3215051;3215051006;051;006;0009;RT 009 RW 006 DUSUN NAGASARI
32150510060010;3215051;3215051006;051;006;0010;RT 010 RW 006 DUSUN NAGASARI
32150510060011;3215051;3215051006;051;006;0011;RT 011 RW 006 DUSUN NAGASARI
32150510061001;3215051;3215051006;051;006;1001;SAWAH
32150510061002;3215051;3215051006;051;006;1002;SAWAH
32150510064003;3215051;3215051006;051;006;4003;PERUM GRAND NOUVAL PASADENA
32150510070001;3215051;3215051007;051;007;0001;RT 001 RW 001 DUSUN KRAJAN
32150510070002;3215051;3215051007;051;007;0002;RT 002 RW 001 DUSUN KRAJAN
32150510070003;3215051;3215051007;051;007;0003;RT 003 RW 001 DUSUN KRAJAN
32150510070004;3215051;3215051007;051;007;0004;RT 004 RW 001 DUSUN KRAJAN
32150510070005;3215051;3215051007;051;007;0005;RT 005 RW 002 DUSUN KARANG TENGAH
32150510070006;3215051;3215051007;051;007;0006;RT 006 RW 002 DUSUN KARANG TENGAH
32150510070007;3215051;3215051007;051;007;0007;RT 007 RW 002 DUSUN KARANG TENGAH
32150510070008;3215051;3215051007;051;007;0008;RT 008 RW 002 DUSUN KARANG TENGAH
32150510070009;3215051;3215051007;051;007;0009;RT 009 RW 003 DUSUN RAWA WIRU
32150510070010;3215051;3215051007;051;007;0010;RT 010 RW 003 DUSUN RAWA WIRU
32150510070011;3215051;3215051007;051;007;0011;RT 011 RW 003 DUSUN RAWA WIRU
32150510070012;3215051;3215051007;051;007;0012;RT 012 RW 003 DUSUN RAWA WIRU
32150510070013;3215051;3215051007;051;007;0013;RT 013 RW 003 DUSUN RAWA WIRU
32150510070014;3215051;3215051007;051;007;0014;RT 014 RW 004 DUSUN KALI JERUK
32150510070015;3215051;3215051007;051;007;0015;RT 015 RW 004 DUSUN KALI JERUK
32150510070016;3215051;3215051007;051;007;0016;RT 016 RW 004 DUSUN KALI JERUK
32150510070017;3215051;3215051007;051;007;0017;RT 017 RW 005 DUSUN PASIR ELA
32150510070018;3215051;3215051007;051;007;0018;RT 018 RW 005 DUSUN PASIR ELA
32150510070019;3215051;3215051007;051;007;0019;RT 019 RW 005 DUSUN PASIR ELA
32150510070020;3215051;3215051007;051;007;0020;RT 020 RW 006 DUSUN RAWA WIRU
32150510070021;3215051;3215051007;051;007;0021;RT 021 RW 006 DUSUN RAWA WIRU
32150510071001;3215051;3215051007;051;007;1001;SAWAH
32150510071003;3215051;3215051007;051;007;1003;SAWAH
32150510071004;3215051;3215051007;051;007;1004;SAWAH
32150510071005;3215051;3215051007;051;007;1005;SAWAH
32150510071006;3215051;3215051007;051;007;1006;SAWAH
32150510071007;3215051;3215051007;051;007;1007;SAWAH
32150510071008;3215051;3215051007;051;007;1008;SAWAH
32150510074002;3215051;3215051007;051;007;4002;SAWAH/PERUM
32150510080001;3215051;3215051008;051;008;0001;RT 001 RW 001 DUSUN KALIMULYA
32150510080002;3215051;3215051008;051;008;0002;RT 002 RW 001 DUSUN KALIMULYA
32150510080003;3215051;3215051008;051;008;0003;RT 003 RW 001 DUSUN KALIMULYA
32150510080004;3215051;3215051008;051;008;0004;RT 001 RW 002 DUSUN DAPUR ARENG
32150510080005;3215051;3215051008;051;008;0005;RT 002 RW 002 DUSUN DAPUR ARENG
32150510080006;3215051;3215051008;051;008;0006;RT 003 RW 002 DUSUN DAPUR ARENG
32150510080007;3215051;3215051008;051;008;0007;RT 004 RW 002 DUSUN DAPUR ARENG
32150510080008;3215051;3215051008;051;008;0008;RT 005 RW 002 DUSUN DAPUR ARENG
32150510080009;3215051;3215051008;051;008;0009;RT 001 RW 003 DUSUN KALIMULYA
32150510080010;3215051;3215051008;051;008;0010;RT 002 RW 003 DUSUN KALIMULYA
32150510080011;3215051;3215051008;051;008;0011;RT 003 RW 003 DUSUN KALIMULYA
32150510080012;3215051;3215051008;051;008;0012;RT 001 RW 004 DUSUN KEDUNGSARI
32150510080013;3215051;3215051008;051;008;0013;RT 002 RW 004 DUSUN KEDUNGSARI
32150510080014;3215051;3215051008;051;008;0014;RT 003 RW 004 DUSUN KEDUNGSARI
32150510080015;3215051;3215051008;051;008;0015;RT 004 RW 004 DUSUN KEDUNGSARI
32150510080016;3215051;3215051008;051;008;0016;RT 005 RW 004 DUSUN KEDUNGSARI
32150510080017;3215051;3215051008;051;008;0017;RT 006 RW 012 DUSUN KEDUNGSARI
32150510080018;3215051;3215051008;051;008;0018;RT 007 RW 012 DUSUN BUMI GADING
32150510080019;3215051;3215051008;051;008;0019;RT 001 RW 005 DUSUN PERUM CENGKONG
32150510080020;3215051;3215051008;051;008;0020;RT 002 RW 005 DUSUN PERUM CENGKONG
32150510080021;3215051;3215051008;051;008;0021;RT 005 RW 005 DUSUN PERUM CENGKONG
32150510080022;3215051;3215051008;051;008;0022;RT 007 RW 005 DUSUN PERUM CENGKONG
32150510080023;3215051;3215051008;051;008;0023;RT 003 RW 006 DUSUN PERUM CENGKONG
32150510080024;3215051;3215051008;051;008;0024;RT 004 RW 006 DUSUN PERUM CENGKONG
32150510080025;3215051;3215051008;051;008;0025;RT 006 RW 006 DUSUN PERUM CENGKONG
32150510080026;3215051;3215051008;051;008;0026;RT 008 RW 006 DUSUN PERUM CENGKONG
32150510080027;3215051;3215051008;051;008;0027;RT 005 RW 007 DUSUN DAPUR ARENG
32150510080028;3215051;3215051008;051;008;0028;RT 006 RW 007 DUSUN DAPUR ARENG
32150510080029;3215051;3215051008;051;008;0029;RT 007 RW 007 DUSUN DAPUR ARENG
32150510080030;3215051;3215051008;051;008;0030;RT 008 RW 007 DUSUN DAPUR ARENG
32150510080031;3215051;3215051008;051;008;0031;RT 009 RW 008 DUSUN DAPUR ARENG
32150510080032;3215051;3215051008;051;008;0032;RT 010 RW 008 DUSUN DAPUR ARENG
32150510080033;3215051;3215051008;051;008;0033;RT 011 RW 008 DUSUN DAPUR ARENG
32150510080034;3215051;3215051008;051;008;0034;RT 012 RW 008 DUSUN DAPUR ARENG
32150510080035;3215051;3215051008;051;008;0035;RT 013 RW 009 DUSUN DAPUR ARENG
32150510080036;3215051;3215051008;051;008;0036;RT 014 RW 009 DUSUN DAPUR ARENG
32150510080037;3215051;3215051008;051;008;0037;RT 015 RW 009 DUSUN DAPUR ARENG
32150510080038;3215051;3215051008;051;008;0038;RT 009 RW 010 DUSUN PERUM CENGKONG
32150510080039;3215051;3215051008;051;008;0039;RT 010 RW 010 DUSUN PERUM CENGKONG
32150510080040;3215051;3215051008;051;008;0040;RT 011 RW 010 DUSUN PERUM CENGKONG
32150510080041;3215051;3215051008;051;008;0041;RT 012 RW 010 DUSUN PERUM CENGKONG
32150510080042;3215051;3215051008;051;008;0042;RT 013 RW 010 DUSUN PERUM CENGKONG
32150510080043;3215051;3215051008;051;008;0043;RT 014 RW 010 DUSUN PERUM CENGKONG
32150510080044;3215051;3215051008;051;008;0044;RT 015 RW 010 DUSUN PERUM CENGKONG
32150510080045;3215051;3215051008;051;008;0045;RT 016 RW 010 DUSUN PERUM CENGKONG
32150510080046;3215051;3215051008;051;008;0046;RT 017 RW 010 DUSUN PERUM CENGKONG
32150510080047;3215051;3215051008;051;008;0047;RT 018 RW 010 DUSUN PERUM CENGKONG
32150510080048;3215051;3215051008;051;008;0048;RT 019 RW 010 DUSUN PERUM CENGKONG
32150510080049;3215051;3215051008;051;008;0049;RT 020 RW 010 DUSUN PERUM CENGKONG
32150510080050;3215051;3215051008;051;008;0050;RT 004 RW 014 DUSUN KALIMULYA
32150510080051;3215051;3215051008;051;008;0051;RT 005 RW 014 DUSUN KALIMULYA
32150510080052;3215051;3215051008;051;008;0052;RT 016 RW 011 DUSUN DAPUR ARENG
32150510080053;3215051;3215051008;051;008;0053;RT 017 RW 011 DUSUN DAPUR ARENG
32150510080054;3215051;3215051008;051;008;0054;RT 018 RW 011 DUSUN DAPUR ARENG
32150510080055;3215051;3215051008;051;008;0055;RT 019 RW 011 DUSUN DAPUR ARENG
32150510080056;3215051;3215051008;051;008;0056;RT 020 RW 011 DUSUN DAPUR ARENG
32150510080057;3215051;3215051008;051;008;0057;RT 004 RW 003 DUSUN KALIMULYA
32150510080058;3215051;3215051008;051;008;0058;RT 022 RW 010 DUSUN PERUM CENGKONG
32150510080059;3215051;3215051008;051;008;0059;RT 009 RW 012 PERUM BUMI CENGKONG LESTARI
