gpkg_file;geojson_file;idsls;similarity_percentage;status;common_count;only_in_gpkg_count;only_in_geojson_count
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110026;94.91%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110077;100.0%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110079;100.0%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110004;95.87%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110007;100.0%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110015;96.73%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110095;92.72%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110068;19.16%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110019;81.68%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110043;81.05%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110075;100.0%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110063;93.17%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110084;71.18%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110052;100.0%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110027;96.4%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110055;72.51%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110040;95.6%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110041;92.82%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110074;100.0%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110083;81.7%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110093;0.0%;hanya_di_geojson;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110031;96.99%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110006;100.0%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110070;30.54%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110085;87.55%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110082;96.19%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110088;100.0%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110035;92.45%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110096;85.16%;sama;90;0;1
050 CIKAMPEK\desa_3215050011 (2).gpkg;3215_SLS\desa_3215050011.geojson;32150500110044;61.38%;sama;90;0;1
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600101003;100.0%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600100007;53.49%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600100005;100.0%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600100001;100.0%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600100009;100.0%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600100012;100.0%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600100011;100.0%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600100002;100.0%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600101001;100.0%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600100010;15.51%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600100008;100.0%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600100003;100.0%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600100006;100.0%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600100004;100.0%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600100013;49.56%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600101002;78.23%;sama;17;0;0
060 TIRTAMULYA\desa_3215060010.gpkg;3215_SLS\desa_3215060010.geojson;32150600100014;25.51%;sama;17;0;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600081001;0.0%;hanya_di_gpkg;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600081003;0.0%;hanya_di_gpkg;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080015;38.71%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080006;17.57%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080008;100.0%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080013;10.43%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080012;100.0%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080010;100.0%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080014;100.0%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080009;10.75%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080005;100.0%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080003;100.0%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080007;11.1%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080002;100.0%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080016;100.0%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080001;100.0%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080011;100.0%;sama;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600081002;0.0%;hanya_di_gpkg;16;3;0
060 TIRTAMULYA\desa_3215060008.gpkg;3215_SLS\desa_3215060008.geojson;32150600080004;100.0%;sama;16;3;0
060 TIRTAMULYA\desa_3215060009.gpkg;3215_SLS\desa_3215060009.geojson;32150600090010;0.0%;hanya_di_geojson;8;0;2
060 TIRTAMULYA\desa_3215060009.gpkg;3215_SLS\desa_3215060009.geojson;32150600090008;100.0%;sama;8;0;2
060 TIRTAMULYA\desa_3215060009.gpkg;3215_SLS\desa_3215060009.geojson;32150600090007;100.0%;sama;8;0;2
060 TIRTAMULYA\desa_3215060009.gpkg;3215_SLS\desa_3215060009.geojson;32150600090006;100.0%;sama;8;0;2
060 TIRTAMULYA\desa_3215060009.gpkg;3215_SLS\desa_3215060009.geojson;32150600090009;0.0%;hanya_di_geojson;8;0;2
060 TIRTAMULYA\desa_3215060009.gpkg;3215_SLS\desa_3215060009.geojson;32150600090003;100.0%;sama;8;0;2
060 TIRTAMULYA\desa_3215060009.gpkg;3215_SLS\desa_3215060009.geojson;32150600090001;100.0%;sama;8;0;2
060 TIRTAMULYA\desa_3215060009.gpkg;3215_SLS\desa_3215060009.geojson;32150600090004;100.0%;sama;8;0;2
060 TIRTAMULYA\desa_3215060009.gpkg;3215_SLS\desa_3215060009.geojson;32150600090002;100.0%;sama;8;0;2
060 TIRTAMULYA\desa_3215060009.gpkg;3215_SLS\desa_3215060009.geojson;32150600090005;100.0%;sama;8;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060001;100.0%;sama;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060003;0.0%;hanya_di_geojson;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060011;100.0%;sama;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600061001;77.9%;sama;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060004;0.0%;hanya_di_geojson;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060013;100.0%;sama;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060016;100.0%;sama;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060012;100.0%;sama;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060005;100.0%;sama;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060015;100.0%;sama;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060002;100.0%;sama;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060007;100.0%;sama;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060008;100.0%;sama;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060014;100.0%;sama;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060006;72.92%;sama;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060009;100.0%;sama;15;0;2
060 TIRTAMULYA\desa_3215060006.gpkg;3215_SLS\desa_3215060006.geojson;32150600060010;100.0%;sama;15;0;2
060 TIRTAMULYA\desa_3215060007.gpkg;3215_SLS\desa_3215060007.geojson;32150600070008;100.0%;sama;13;0;0
060 TIRTAMULYA\desa_3215060007.gpkg;3215_SLS\desa_3215060007.geojson;32150600070005;100.0%;sama;13;0;0
060 TIRTAMULYA\desa_3215060007.gpkg;3215_SLS\desa_3215060007.geojson;32150600070007;100.0%;sama;13;0;0
060 TIRTAMULYA\desa_3215060007.gpkg;3215_SLS\desa_3215060007.geojson;32150600070003;96.32%;sama;13;0;0
060 TIRTAMULYA\desa_3215060007.gpkg;3215_SLS\desa_3215060007.geojson;32150600070001;88.72%;sama;13;0;0
060 TIRTAMULYA\desa_3215060007.gpkg;3215_SLS\desa_3215060007.geojson;32150600070010;100.0%;sama;13;0;0
060 TIRTAMULYA\desa_3215060007.gpkg;3215_SLS\desa_3215060007.geojson;32150600070004;100.0%;sama;13;0;0
060 TIRTAMULYA\desa_3215060007.gpkg;3215_SLS\desa_3215060007.geojson;32150600070012;100.0%;sama;13;0;0
060 TIRTAMULYA\desa_3215060007.gpkg;3215_SLS\desa_3215060007.geojson;32150600070013;98.96%;sama;13;0;0
060 TIRTAMULYA\desa_3215060007.gpkg;3215_SLS\desa_3215060007.geojson;32150600070002;100.0%;sama;13;0;0
060 TIRTAMULYA\desa_3215060007.gpkg;3215_SLS\desa_3215060007.geojson;32150600070006;100.0%;sama;13;0;0
060 TIRTAMULYA\desa_3215060007.gpkg;3215_SLS\desa_3215060007.geojson;32150600070009;100.0%;sama;13;0;0
060 TIRTAMULYA\desa_3215060007.gpkg;3215_SLS\desa_3215060007.geojson;32150600070011;100.0%;sama;13;0;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600051002;0.0%;hanya_di_gpkg;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050002;100.0%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050008;39.29%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050005;16.94%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050004;100.0%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050012;100.0%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600051001;0.0%;hanya_di_gpkg;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050019;100.0%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050011;47.59%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050013;52.7%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050015;32.43%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050014;89.66%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050009;76.75%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050010;60.48%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050018;100.0%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050007;100.0%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050017;100.0%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050001;100.0%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050003;100.0%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050016;100.0%;sama;19;2;0
060 TIRTAMULYA\desa_3215060005.gpkg;3215_SLS\desa_3215060005.geojson;32150600050006;35.47%;sama;19;2;0
060 TIRTAMULYA\desa_3215060004.gpkg;3215_SLS\desa_3215060004.geojson;32150600040002;100.0%;sama;9;0;0
060 TIRTAMULYA\desa_3215060004.gpkg;3215_SLS\desa_3215060004.geojson;32150600040008;100.0%;sama;9;0;0
060 TIRTAMULYA\desa_3215060004.gpkg;3215_SLS\desa_3215060004.geojson;32150600040006;100.0%;sama;9;0;0
060 TIRTAMULYA\desa_3215060004.gpkg;3215_SLS\desa_3215060004.geojson;32150600040009;100.0%;sama;9;0;0
060 TIRTAMULYA\desa_3215060004.gpkg;3215_SLS\desa_3215060004.geojson;32150600040004;100.0%;sama;9;0;0
060 TIRTAMULYA\desa_3215060004.gpkg;3215_SLS\desa_3215060004.geojson;32150600040005;100.0%;sama;9;0;0
060 TIRTAMULYA\desa_3215060004.gpkg;3215_SLS\desa_3215060004.geojson;32150600040003;100.0%;sama;9;0;0
060 TIRTAMULYA\desa_3215060004.gpkg;3215_SLS\desa_3215060004.geojson;32150600040007;100.0%;sama;9;0;0
060 TIRTAMULYA\desa_3215060004.gpkg;3215_SLS\desa_3215060004.geojson;32150600040001;100.0%;sama;9;0;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510050008;62.72%;sama;12;3;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510050011;100.0%;sama;12;3;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510050001;100.0%;sama;12;3;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510051003;0.0%;hanya_di_gpkg;12;3;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510050010;100.0%;sama;12;3;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510050005;100.0%;sama;12;3;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510050003;22.8%;sama;12;3;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510050006;60.76%;sama;12;3;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510050004;20.9%;sama;12;3;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510051002;0.0%;hanya_di_gpkg;12;3;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510050007;100.0%;sama;12;3;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510051001;0.0%;hanya_di_gpkg;12;3;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510050009;15.49%;sama;12;3;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510050012;32.02%;sama;12;3;0
051 PURWASARI\desa_3215051005.gpkg;3215_SLS\desa_3215051005.geojson;32150510050002;43.65%;sama;12;3;0
051 PURWASARI\desa_3215051002 (1).gpkg;3215_SLS\desa_3215051002.geojson;32150510020003;100.0%;sama;14;0;0
051 PURWASARI\desa_3215051002 (1).gpkg;3215_SLS\desa_3215051002.geojson;32150510020006;92.59%;sama;14;0;0
051 PURWASARI\desa_3215051002 (1).gpkg;3215_SLS\desa_3215051002.geojson;32150510020011;100.0%;sama;14;0;0
051 PURWASARI\desa_3215051002 (1).gpkg;3215_SLS\desa_3215051002.geojson;32150510020010;100.0%;sama;14;0;0
051 PURWASARI\desa_3215051002 (1).gpkg;3215_SLS\desa_3215051002.geojson;32150510020004;100.0%;sama;14;0;0
051 PURWASARI\desa_3215051002 (1).gpkg;3215_SLS\desa_3215051002.geojson;32150510020002;98.62%;sama;14;0;0
051 PURWASARI\desa_3215051002 (1).gpkg;3215_SLS\desa_3215051002.geojson;32150510020014;100.0%;sama;14;0;0
051 PURWASARI\desa_3215051002 (1).gpkg;3215_SLS\desa_3215051002.geojson;32150510020007;100.0%;sama;14;0;0
051 PURWASARI\desa_3215051002 (1).gpkg;3215_SLS\desa_3215051002.geojson;32150510020009;100.0%;sama;14;0;0
051 PURWASARI\desa_3215051002 (1).gpkg;3215_SLS\desa_3215051002.geojson;32150510020013;100.0%;sama;14;0;0
051 PURWASARI\desa_3215051002 (1).gpkg;3215_SLS\desa_3215051002.geojson;32150510020008;100.0%;sama;14;0;0
051 PURWASARI\desa_3215051002 (1).gpkg;3215_SLS\desa_3215051002.geojson;32150510020005;91.73%;sama;14;0;0
051 PURWASARI\desa_3215051002 (1).gpkg;3215_SLS\desa_3215051002.geojson;32150510020001;99.8%;sama;14;0;0
051 PURWASARI\desa_3215051002 (1).gpkg;3215_SLS\desa_3215051002.geojson;32150510020012;100.0%;sama;14;0;0
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010002;100.0%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010006;99.19%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010004;100.0%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010011;100.0%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010008;100.0%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010003;100.0%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010007;100.0%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010009;0.0%;hanya_di_geojson;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510011001;100.0%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010014;100.0%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010016;100.0%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010013;89.6%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010010;100.0%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010001;100.0%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010012;100.0%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010005;15.88%;sama;16;0;1
051 PURWASARI\desa_3215051001 (1).gpkg;3215_SLS\desa_3215051001.geojson;32150510010015;100.0%;sama;16;0;1
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030002;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030019;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030017;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400031003;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030005;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030001;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030014;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030018;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400031001;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030011;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030013;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030015;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030008;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030006;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030003;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030010;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030009;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400031002;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030007;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030016;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030012;100.0%;sama;22;0;0
040 KLARI\desa_3215040003.gpkg;3215_SLS\desa_3215040003.geojson;32150400030004;100.0%;sama;22;0;0
040 KLARI\desa_3215040013.gpkg;3215_SLS\desa_3215040013.geojson;32150400130019;100.0%;sama;90;0;0
040 KLARI\desa_3215040013.gpkg;3215_SLS\desa_3215040013.geojson;32150400130051;100.0%;sama;90;0;0
040 KLARI\desa_3215040013.gpkg;3215_SLS\desa_3215040013.geojson;32150400130042;100.0%;sama;90;0;0
040 KLARI\desa_3215040013.gpkg;3215_SLS\desa_3215040013.geojson;32150400130066;100.0%;sama;90;0;0
040 KLARI\desa_3215040013.gpkg;3215_SLS\desa_3215040013.geojson;32150400130050;100.0%;sama;90;0;0
040 KLARI\desa_3215040013.gpkg;3215_SLS\desa_3215040013.geojson;32150400130048;100.0%;sama;90;0;0
040 KLARI\desa_3215040013.gpkg;3215_SLS\desa_3215040013.geojson;32150400131001;100.0%;sama;90;0;0
040 KLARI\desa_3215040013.gpkg;3215_SLS\desa_3215040013.geojson;32150400130076;100.0%;sama;90;0;0
040 KLARI\desa_3215040013.gpkg;3215_SLS\desa_3215040013.geojson;32150400130008;100.0%;sama;90;0;0
040 KLARI\desa_3215040013.gpkg;3215_SLS\desa_3215040013.geojson;32150400130038;100.0%;sama;90;0;0
040 KLARI\desa_3215040013.gpkg;3215_SLS\desa_3215040013.geojson;32150400130074;75.86%;sama;90;0;0
040 KLARI\desa_3215040013.gpkg;3215_SLS\desa_3215040013.geojson;32150400130024;100.0%;sama;90;0;0
040 KLARI\desa_3215040013.gpkg;3215_SLS\desa_3215040013.geojson;32150400130002;100.0%;sama;90;0;0
040 KLARI\desa_3215040013.gpkg;3215_SLS\desa_3215040013.geojson;32150400130033;61.41%;sama;90;0;0
