kec;desa;Level_3;Filename;FullPath;CreatedTime;Jenis;Lokasi;Kodename;Kode
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050001_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050001_WS.tfw;2025-09-18 07:23:31;WS;OK;OK;32151130050001
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050008_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050008_WS.tif;2025-09-18 07:26:19;WS;OK;OK;32151130050008
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050010_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050010_WS.tif;2025-09-18 07:25:59;WS;OK;OK;32151130050010
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050004_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050004_WS.tif;2025-09-18 07:25:39;WS;OK;OK;32151130050004
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050007_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050007_WS.tif;2025-09-18 07:25:25;WS;OK;OK;32151130050007
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050005_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050005_WS.tif;2025-09-18 07:25:10;WS;OK;OK;32151130050005
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050006_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050006_WS.tif;2025-09-18 07:24:56;WS;OK;OK;32151130050006
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050002_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050002_WS.tif;2025-09-18 07:24:34;WS;OK;OK;32151130050002
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050003_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050003_WS.tif;2025-09-18 07:24:10;WS;OK;OK;32151130050003
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050028_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050028_WS.tif.aux.xml;2025-09-18 07:23:49;WS;OK;OK;32151130050028
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050028_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050028_WS.tfw;2025-09-18 07:23:49;WS;OK;OK;32151130050028
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050027_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050027_WS.tfw;2025-09-18 07:23:49;WS;OK;OK;32151130050027
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050025_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050025_WS.tif.aux.xml;2025-09-18 07:23:47;WS;OK;OK;32151130050025
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050024_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050024_WS.tif.aux.xml;2025-09-18 07:23:48;WS;OK;OK;32151130050024
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050018_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050018_WS.tfw;2025-09-18 07:23:46;WS;OK;OK;32151130050018
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050022_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050022_WS.tif.aux.xml;2025-09-18 07:23:47;WS;OK;OK;32151130050022
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050024_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050024_WS.tfw;2025-09-18 07:23:47;WS;OK;OK;32151130050024
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050026_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050026_WS.tif.aux.xml;2025-09-18 07:23:49;WS;OK;OK;32151130050026
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050020_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050020_WS.tif.aux.xml;2025-09-18 07:23:46;WS;OK;OK;32151130050020
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050018_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050018_WS.tif.aux.xml;2025-09-18 07:23:46;WS;OK;OK;32151130050018
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050021_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050021_WS.tfw;2025-09-18 07:23:46;WS;OK;OK;32151130050021
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050019_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050019_WS.tfw;2025-09-18 07:23:46;WS;OK;OK;32151130050019
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050025_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050025_WS.tfw;2025-09-18 07:23:48;WS;OK;OK;32151130050025
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050022_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050022_WS.tfw;2025-09-18 07:23:47;WS;OK;OK;32151130050022
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050020_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050020_WS.tfw;2025-09-18 07:23:46;WS;OK;OK;32151130050020
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050026_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050026_WS.tfw;2025-09-18 07:23:47;WS;OK;OK;32151130050026
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050023_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050023_WS.tfw;2025-09-18 07:23:46;WS;OK;OK;32151130050023
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050001_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050001_WS.tif;2025-09-18 07:23:46;WS;OK;OK;32151130050001
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050023_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050023_WS.tif.aux.xml;2025-09-18 07:23:47;WS;OK;OK;32151130050023
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050021_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050021_WS.tif.aux.xml;2025-09-18 07:23:46;WS;OK;OK;32151130050021
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050027_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050027_WS.tif.aux.xml;2025-09-18 07:23:49;WS;OK;OK;32151130050027
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050017_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050017_WS.tif.aux.xml;2025-09-18 07:23:45;WS;OK;OK;32151130050017
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050019_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050019_WS.tif.aux.xml;2025-09-18 07:23:46;WS;OK;OK;32151130050019
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050011_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050011_WS.tfw;2025-09-18 07:23:41;WS;OK;OK;32151130050011
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050017_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050017_WS.tfw;2025-09-18 07:23:42;WS;OK;OK;32151130050017
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050015_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050015_WS.tfw;2025-09-18 07:23:41;WS;OK;OK;32151130050015
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050012_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050012_WS.tfw;2025-09-18 07:23:41;WS;OK;OK;32151130050012
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050014_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050014_WS.tif.aux.xml;2025-09-18 07:23:42;WS;OK;OK;32151130050014
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050013_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050013_WS.tfw;2025-09-18 07:23:41;WS;OK;OK;32151130050013
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050015_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050015_WS.tif.aux.xml;2025-09-18 07:23:41;WS;OK;OK;32151130050015
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050016_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050016_WS.tfw;2025-09-18 07:23:41;WS;OK;OK;32151130050016
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050016_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050016_WS.tif.aux.xml;2025-09-18 07:23:41;WS;OK;OK;32151130050016
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050012_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050012_WS.tif.aux.xml;2025-09-18 07:23:39;WS;OK;OK;32151130050012
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050014_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050014_WS.tfw;2025-09-18 07:23:39;WS;OK;OK;32151130050014
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050011_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050011_WS.tif.aux.xml;2025-09-18 07:23:39;WS;OK;OK;32151130050011
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050013_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050013_WS.tif.aux.xml;2025-09-18 07:23:39;WS;OK;OK;32151130050013
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050009_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050009_WS.tif.aux.xml;2025-09-18 07:23:35;WS;OK;OK;32151130050009
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050010_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050010_WS.tfw;2025-09-18 07:23:35;WS;OK;OK;32151130050010
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050010_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050010_WS.tif.aux.xml;2025-09-18 07:23:35;WS;OK;OK;32151130050010
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050008_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050008_WS.tfw;2025-09-18 07:23:35;WS;OK;OK;32151130050008
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050009_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050009_WS.tfw;2025-09-18 07:23:35;WS;OK;OK;32151130050009
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050006_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050006_WS.tfw;2025-09-18 07:23:33;WS;OK;OK;32151130050006
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050007_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050007_WS.tif.aux.xml;2025-09-18 07:23:35;WS;OK;OK;32151130050007
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050008_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050008_WS.tif.aux.xml;2025-09-18 07:23:35;WS;OK;OK;32151130050008
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050007_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050007_WS.tfw;2025-09-18 07:23:33;WS;OK;OK;32151130050007
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050006_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050006_WS.tif.aux.xml;2025-09-18 07:23:33;WS;OK;OK;32151130050006
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050002_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050002_WS.tif.aux.xml;2025-09-18 07:23:31;WS;OK;OK;32151130050002
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050005_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050005_WS.tif.aux.xml;2025-09-18 07:23:33;WS;OK;OK;32151130050005
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050004_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050004_WS.tfw;2025-09-18 07:23:31;WS;OK;OK;32151130050004
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050005_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050005_WS.tfw;2025-09-18 07:23:33;WS;OK;OK;32151130050005
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050004_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050004_WS.tif.aux.xml;2025-09-18 07:23:33;WS;OK;OK;32151130050004
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050003_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050003_WS.tfw;2025-09-18 07:23:32;WS;OK;OK;32151130050003
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050003_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050003_WS.tif.aux.xml;2025-09-18 07:23:33;WS;OK;OK;32151130050003
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050001_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050001_WS.tif.aux.xml;2025-09-18 07:23:32;WS;OK;OK;32151130050001
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050002_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050002_WS.tfw;2025-09-18 07:23:31;WS;OK;OK;32151130050002
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050038_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050038_WS.tif.aux.xml;2025-09-23 09:10:34;WS;OK;OK;32151130050038
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050038_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050038_WS.tif;2025-09-23 09:10:33;WS;OK;OK;32151130050038
113 KARAWANG BARAT;005 TANJUNGMEKAR;;32151130050038_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\005 TANJUNGMEKAR\32151130050038_WS.tfw;2025-09-23 09:10:33;WS;OK;OK;32151130050038
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060003_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060003_WS.tif;2025-09-29 10:34:51;WS;OK;OK;32151130060003
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060002_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060002_WS.tif;2025-09-29 10:34:48;WS;OK;OK;32151130060002
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060004_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060004_WS.tif;2025-09-29 10:34:44;WS;OK;OK;32151130060004
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060005_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060005_WS.tif;2025-09-29 10:34:37;WS;OK;OK;32151130060005
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060001_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060001_WS.tif;2025-09-29 10:34:41;WS;OK;OK;32151130060001
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060006_Ws.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060006_Ws.tif;2025-09-29 10:34:33;WS;OK;OK;32151130060006
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060007_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060007_WS.tif;2025-09-29 10:34:30;WS;OK;OK;32151130060007
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060011_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060011_WS.tif;2025-09-29 10:34:27;WS;OK;OK;32151130060011
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060010_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060010_WS.tif;2025-09-29 10:34:21;WS;OK;OK;32151130060010
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060008_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060008_WS.tif;2025-09-29 10:34:17;WS;OK;OK;32151130060008
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060016_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060016_WS.tif;2025-09-29 10:34:13;WS;OK;OK;32151130060016
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060012_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060012_WS.tif;2025-09-29 10:34:07;WS;OK;OK;32151130060012
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060009_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060009_WS.tif;2025-09-29 10:34:04;WS;OK;OK;32151130060009
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060013_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060013_WS.tif;2025-09-29 10:34:00;WS;OK;OK;32151130060013
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060019_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060019_WS.tif;2025-09-29 10:33:57;WS;OK;OK;32151130060019
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060017_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060017_WS.tif;2025-09-29 10:33:53;WS;OK;OK;32151130060017
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060064_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060064_WS.tif;2025-09-29 10:30:44;WS;OK;OK;32151130060064
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060018_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060018_WS.tif;2025-09-29 10:33:46;WS;OK;OK;32151130060018
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060020_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060020_WS.tif;2025-09-29 10:33:38;WS;OK;OK;32151130060020
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060022_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060022_WS.tif;2025-09-29 10:33:31;WS;OK;OK;32151130060022
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060025_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060025_WS.tif;2025-09-29 10:33:24;WS;OK;OK;32151130060025
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060021_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060021_WS.tif;2025-09-29 10:33:28;WS;OK;OK;32151130060021
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060023_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060023_WS.tif;2025-09-29 10:33:20;WS;OK;OK;32151130060023
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060024_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060024_WS.tif;2025-09-29 10:33:16;WS;OK;OK;32151130060024
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060026_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060026_WS.tif;2025-09-29 10:33:13;WS;OK;OK;32151130060026
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060028_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060028_WS.tif;2025-09-29 10:33:07;WS;OK;OK;32151130060028
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060027_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060027_WS.tif;2025-09-29 10:33:04;WS;OK;OK;32151130060027
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060029_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060029_WS.tif;2025-09-29 10:33:00;WS;OK;OK;32151130060029
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060030_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060030_WS.tif;2025-09-29 10:32:54;WS;OK;OK;32151130060030
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060031_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060031_WS.tif;2025-09-29 10:32:50;WS;OK;OK;32151130060031
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060032_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060032_WS.tif;2025-09-29 10:32:46;WS;OK;OK;32151130060032
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060033_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060033_WS.tif;2025-09-29 10:32:43;WS;OK;OK;32151130060033
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060035_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060035_WS.tif;2025-09-29 10:32:39;WS;OK;OK;32151130060035
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060036_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060036_WS.tif;2025-09-29 10:32:32;WS;OK;OK;32151130060036
113 KARAWANG BARAT;006 KARANGPAWITAN;;32151130060037_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\113 KARAWANG BARAT\006 KARANGPAWITAN\32151130060037_WS.tif;2025-09-29 10:32:28;WS;OK;OK;32151130060037
